Nazwa pliku,TP,FN,FP,PPV,TPR,ACC,F1,INF
4KZY_1_i_i_1717_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7P7Q_1_a_a_1145_U.amt,4,4,2,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
6XU8_1_A5-A8_B_2040_A.amt,4,6,1,0.8,0.4,0.6499999761581421,0.5333333333333333,0.5656854249492381
8EUG_1_1-2_A_352_A.amt,11,7,7,0.6111111111111112,0.6111111111111112,0.6111111044883728,0.6111111111111112,0.6111111111111112
5TBW_1_1-4_1_2737_C.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
7S0S_1_C_C_2306_A.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
7JIL_1_1_1_2621_G.amt,6,2,1,0.8571428571428571,0.75,0.8125,0.7999999999999999,0.8017837257372731
7NAD_1_1_A_1609_C.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
7UNW_1_A_A_1691_A.amt,10,4,4,0.7142857142857143,0.7142857142857143,0.7142857313156128,0.7142857142857143,0.7142857142857143
5TBW_1_1-4_1_840_C.amt,12,0,1,0.9230769230769231,1.0,0.9583333134651184,0.9600000000000001,0.9607689228305228
3DIL_1_A_A_92_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
6S0X_1_a_a_1422_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5VYC_1_i2_A_1738_C.amt,8,0,1,0.8888888888888888,1.0,0.9375,0.9411764705882353,0.9428090415820634
7JIL_1_2_2_1207_A.amt,8,0,4,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
5UD5_1_C_C_22_A.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7A0S_1_X_X_408_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
3J7P_1_S2_A_1571_G.amt,10,2,4,0.7142857142857143,0.8333333333333334,0.75,0.7692307692307692,0.7715167498104596
4UYK_1_R_R_93_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7QGG_1_t-D_B_462_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7OYC_1_51-81_A_2421_G.amt,8,0,0,1.0,1.0,1.0,1.0,1.0
8A22_1_A7-A6_B_461_U.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
6TH6_1_BA_A_161_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
4WF9_1_Y_Y_39_G.amt,1,3,1,0.5,0.25,0.5,0.3333333333333333,0.3535533905932738
7NSH_1_BA_A_559_A.amt,2,6,3,0.4,0.25,0.4375,0.3076923076923077,0.31622776601683794
6W2T_1_A_A_456_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7QGG_1_S2_A_1389_A.amt,6,0,0,1.0,1.0,1.0,1.0,1.0
7S0S_1_C_C_1331_C.amt,15,1,5,0.75,0.9375,0.8125,0.8333333333333334,0.8385254915624212
8CRX_1_A_A_167_G.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5XXB_1_1-4_1_2921_C.amt,4,8,4,0.5,0.3333333333333333,0.5,0.4,0.408248290463863
6TH6_1_BA_A_638_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5J7L_1_DA_A_679_C.amt,14,4,5,0.7368421052631579,0.7777777777777778,0.75,0.7567567567567567,0.7570332986102252
6XU8_1_B2_A_195_G.amt,4,0,4,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
7OYB_1_51-81_A_1642_C.amt,9,5,5,0.6428571428571429,0.6428571428571429,0.6428571343421936,0.6428571428571429,0.6428571428571429
4WF9_1_X_X_139_U.amt,6,2,1,0.8571428571428571,0.75,0.8125,0.7999999999999999,0.8017837257372731
7JIL_1_1_1_1060_A.amt,4,6,1,0.8,0.4,0.6499999761581421,0.5333333333333333,0.5656854249492381
5VYC_1_i2_A_1113_A.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
4LFB_1_A_A_534_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
8BUU_1_A_A_1763_G.amt,6,2,5,0.5454545454545454,0.75,0.5625,0.631578947368421,0.6396021490668313
7QCA_1_L50_A_1865_G.amt,12,2,6,0.6666666666666666,0.8571428571428571,0.7142857313156128,0.75,0.7559289460184544
7UW1_1_a_A_1177_A.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
6RM3_1_L50_A_1312_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7QCA_1_S60_A_176_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6YDP_1_AA_A_780_A.amt,7,1,0,1.0,0.875,0.9375,0.9333333333333333,0.9354143466934853
3IVK_1_M_M_15_C.amt,3,5,2,0.6,0.375,0.5625,0.4615384615384615,0.4743416490252569
7O7Y_1_B5-B8_A_471_A.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7P6Z_1_3_3_2080_C.amt,9,9,8,0.5294117647058824,0.5,0.5277777910232544,0.5142857142857143,0.5144957554275266
8GH6_1_R_A_36_C.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7ZHG_1_2_A_376_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7R81_1_A1-C1_A_2789_U.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
7OYC_1_51-81_A_764_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7PWO_1_2_2_910_U.amt,6,4,3,0.6666666666666666,0.6,0.6499999761581421,0.631578947368421,0.6324555320336759
8D8L_1_a_A_372_U.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
3J7A_1_A_A_947_G.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
7AC7_1_4_4_253_U.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
6AZ3_1_2_2_680_U.amt,12,0,2,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
6ZU5_1_L70_A_57_C.amt,7,3,4,0.6363636363636364,0.7,0.6499999761581421,0.6666666666666666,0.6674238124719146
6GAZ_1_AA_A_642_G.amt,6,6,5,0.5454545454545454,0.5,0.5416666865348816,0.5217391304347826,0.5222329678670935
7SFR_1_a_A_28_C.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
8BUU_1_a_A_974_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6ZJ3_1_LL_A_3846_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
4KZY_1_i_i_1807_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7P6Z_1_5_5_393_A.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
8BUU_1_A_A_1480_A.amt,2,4,2,0.5,0.3333333333333333,0.5,0.4,0.408248290463863
6ZU5_1_S60_A_112_G.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
6ERI_1_AA_A_1835_G.amt,10,4,5,0.6666666666666666,0.7142857142857143,0.6785714030265808,0.689655172413793,0.6900655593423543
6QKL_1_N_N_3212_C.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7P6Z_1_3_3_2855_A.amt,6,2,3,0.6666666666666666,0.75,0.6875,0.7058823529411765,0.7071067811865476
6TH6_1_BA_A_1098_C.amt,6,4,5,0.5454545454545454,0.6,0.550000011920929,0.5714285714285713,0.5720775535473553
6YDP_1_BA_A_861_U.amt,3,1,0,1.0,0.75,0.875,0.8571428571428571,0.8660254037844386
7R81_1_A2_A_786_A.amt,4,4,1,0.8,0.5,0.6875,0.6153846153846154,0.6324555320336759
7ACJ_1_4_4_129_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6AZ3_1_1-7_7_107_C.amt,6,0,1,0.8571428571428571,1.0,0.9166666865348816,0.923076923076923,0.9258200997725514
7QGG_1_t-D_B_4389_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7QIY_1_2_A_1341_C.amt,5,3,4,0.5555555555555556,0.625,0.5625,0.5882352941176471,0.5892556509887896
7OYC_1_51-81_A_2293_A.amt,4,2,4,0.5,0.6666666666666666,0.5,0.5714285714285715,0.5773502691896257
4WF9_1_X_X_2844_U.amt,6,2,4,0.6,0.75,0.625,0.6666666666666665,0.6708203932499369
7PWO_1_2_2_927_U.amt,3,5,3,0.5,0.375,0.5,0.42857142857142855,0.4330127018922193
6AZ1_1_1_1_318_C.amt,10,4,6,0.625,0.7142857142857143,0.6428571343421936,0.6666666666666666,0.6681531047810609
7B5K_1_x_x_46_G.amt,7,3,1,0.875,0.7,0.800000011920929,0.7777777777777777,0.7826237921249264
6RM3_1_L50_A_1890_G.amt,7,3,5,0.5833333333333334,0.7,0.6000000238418579,0.6363636363636365,0.6390096504226938
5XYI_1_2_2_529_A.amt,0,4,2,0.0,0.0,0.25,0.0,0.0
7ZHG_1_2_A_156_G.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
3IGI_1_A_A_337_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
4KZY_1_i_i_1514_U.amt,4,4,3,0.5714285714285714,0.5,0.5625,0.5333333333333333,0.5345224838248488
5TBW_1_1-4_4_89_A.amt,5,1,3,0.625,0.8333333333333334,0.6666666865348816,0.7142857142857143,0.7216878364870323
6AZ3_1_1-7_1_1390_G.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
7CPU_1_L5-L8_A_4366_G.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
6RXU_1_C1-C2_A_499_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6ZJ3_1_LE_A_841_U.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
5XY3_1_1-4_1_2695_U.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
6ERI_1_AA_A_549_A.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
3J7Q_1_5-8_5_3796_U.amt,1,3,1,0.5,0.25,0.5,0.3333333333333333,0.3535533905932738
7SFR_1_a_A_1031_G.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
6CZR_1_1a_A_214_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7R81_1_A1-C1_A_2253_U.amt,4,4,3,0.5714285714285714,0.5,0.5625,0.5333333333333333,0.5345224838248488
7UY6_1_B_A_152_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5J7L_1_AA_A_1160_G.amt,2,4,3,0.4,0.3333333333333333,0.4166666567325592,0.3636363636363636,0.3651483716701107
6ZU5_1_L50_A_2559_A.amt,6,4,1,0.8571428571428571,0.6,0.75,0.7058823529411764,0.7171371656006361
5XXB_1_1-4_1_1926_A.amt,4,0,4,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
5XXB_1_1-4_1_560_C.amt,2,6,1,0.6666666666666666,0.25,0.5625,0.36363636363636365,0.408248290463863
6HIW_1_CA_A_336_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
5J7L_1_DA_A_1797_G.amt,0,6,2,0.0,0.0,0.3333333432674408,0.0,0.0
7R81_1_A2_A_344_G.amt,4,6,4,0.5,0.4,0.5,0.4444444444444445,0.4472135954999579
6S0X_1_a_a_1266_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7UVZ_1_A_A_2883_C.amt,4,2,4,0.5,0.6666666666666666,0.5,0.5714285714285715,0.5773502691896257
3J7P_1_S2_A_819_G.amt,4,2,3,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
7UNW_1_B_A_108_C.amt,6,6,7,0.46153846153846156,0.5,0.4583333432674408,0.48000000000000004,0.4803844614152614
7QCA_1_S60_A_808_G.amt,8,0,5,0.6153846153846154,1.0,0.6875,0.761904761904762,0.7844645405527362
8CVM_1_a_A_2382_C.amt,6,4,0,1.0,0.6,0.800000011920929,0.7499999999999999,0.7745966692414834
5J7L_1_DA_A_2532_G.amt,8,0,4,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7UVZ_1_A_A_553_G.amt,8,2,1,0.8888888888888888,0.8,0.8500000238418579,0.8421052631578948,0.8432740427115678
7ZJW_1_I_A_126_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6GAZ_1_AA_A_524_U.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
8GLP_1_L5-L8_B_2699_C.amt,5,1,3,0.625,0.8333333333333334,0.6666666865348816,0.7142857142857143,0.7216878364870323
7PMQ_1_F_A_14_A.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
7P7Q_1_A_A_725_U.amt,9,5,2,0.8181818181818182,0.6428571428571429,0.75,0.7200000000000001,0.7252406676228423
8CRX_1_A_A_884_A.amt,7,3,1,0.875,0.7,0.800000011920929,0.7777777777777777,0.7826237921249264
4FRG_1_B_B_43_A.amt,1,1,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
8A57_1_A_A_149_U.amt,8,2,2,0.8,0.8,0.800000011920929,0.8000000000000002,0.8
3CUL_1_C_C_39_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
5XY3_1_1-4_1_601_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7P7Q_1_B_B_43_A.amt,2,4,2,0.5,0.3333333333333333,0.5,0.4,0.408248290463863
3J79_1_A-C_A_1099_U.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
6GAZ_1_AA_A_187_U.amt,6,6,6,0.5,0.5,0.5,0.5,0.5
5ED2_1_F-E_E_17_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7KGB_1_a_a_274_G.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
8D8L_1_a_A_654_G.amt,5,1,0,1.0,0.8333333333333334,0.9166666865348816,0.9090909090909091,0.9128709291752769
7PZY_1_1-4_1_114_A.amt,3,3,5,0.375,0.5,0.3333333432674408,0.42857142857142855,0.4330127018922193
6ZU5_1_S60_A_686_C.amt,9,1,5,0.6428571428571429,0.9,0.699999988079071,0.75,0.760638829255665
6ERI_1_AA_A_1714_A.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
5XXB_1_1-4_1_3104_G.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
4LFB_1_A_A_316_G.amt,14,2,3,0.8235294117647058,0.875,0.84375,0.8484848484848485,0.8488746876271654
5XXU_1_2_2_1577_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7P7Q_1_a_a_1478_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7PZY_1_1-4_1_3335_A.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
7JRS_1_B-A_A_127_A.amt,2,2,1,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
6UFM_1_B_B_76_A.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
3J79_1_A-C_A_2565_G.amt,6,0,0,1.0,1.0,1.0,1.0,1.0
7NSH_1_BA_A_599_A.amt,6,0,4,0.6,1.0,0.6666666865348816,0.7499999999999999,0.7745966692414834
7QIW_1_2-8_A_3371_C.amt,4,6,6,0.4,0.4,0.4000000059604645,0.4000000000000001,0.4
6W2T_1_A_A_576_U.amt,0,4,2,0.0,0.0,0.25,0.0,0.0
7PZY_1_1-4_1_734_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7ASE_1_0_0_1769_A.amt,2,4,5,0.2857142857142857,0.3333333333333333,0.25,0.30769230769230765,0.3086066999241838
7SFR_1_A_A_783_U.amt,4,4,2,0.6666666666666666,0.5,0.625,0.5714285714285715,0.5773502691896257
7QCA_1_S60_A_451_C.amt,5,3,3,0.625,0.625,0.625,0.625,0.625
7OYB_1_22_A_551_G.amt,0,6,3,0.0,0.0,0.25,0.0,0.0
5XXB_1_3_3_79_U.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
8BUU_1_a_A_515_G.amt,2,6,1,0.6666666666666666,0.25,0.5625,0.36363636363636365,0.408248290463863
5VYC_1_i2_A_1328_G.amt,1,3,0,1.0,0.25,0.625,0.4,0.5
6QKL_1_N_N_3226_G.amt,7,1,2,0.7777777777777778,0.875,0.8125,0.823529411764706,0.8249579113843054
8CRX_1_A_A_471_U.amt,8,4,3,0.7272727272727273,0.6666666666666666,0.7083333134651184,0.6956521739130435,0.6963106238227914
7O7Y_1_B5-B8_A_2413_U.amt,5,3,2,0.7142857142857143,0.625,0.6875,0.6666666666666666,0.6681531047810609
4WF9_1_X_X_1683_U.amt,7,1,2,0.7777777777777778,0.875,0.8125,0.823529411764706,0.8249579113843054
6XU8_1_A5-A8_B_3910_A.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4GXY_1_A_A_34_U.amt,7,1,1,0.875,0.875,0.875,0.875,0.875
8GLP_1_L5-L8_B_4415_A.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7UNW_1_A_A_2125_G.amt,4,2,3,0.5714285714285714,0.6666666666666666,0.5833333134651184,0.6153846153846153,0.6172133998483676
6RM3_1_S60_A_641_C.amt,13,1,5,0.7222222222222222,0.9285714285714286,0.7857142686843872,0.8125000000000001,0.8189230248533257
7OYC_1_51-81_A_3015_C.amt,8,0,2,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
5TBW_1_1-4_1_2587_U.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
7QGG_1_t-D_B_1231_G.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
7SFR_1_A_A_1556_C.amt,4,0,3,0.5714285714285714,1.0,0.625,0.7272727272727273,0.7559289460184544
7O5B_1_W_W_16_G.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
6ERI_1_BA_A_1328_C.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
2VPL_1_B_B_39_A.amt,8,0,3,0.7272727272727273,1.0,0.8125,0.8421052631578948,0.8528028654224418
5VYC_1_i2_A_216_C.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
6S0X_1_a_a_1100_G.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
5J7L_1_AA_A_952_U.amt,11,3,4,0.7333333333333333,0.7857142857142857,0.75,0.7586206896551724,0.7590721152765896
5TBW_1_1-4_1_910_G.amt,9,5,4,0.6923076923076923,0.6428571428571429,0.6785714030265808,0.6666666666666666,0.667124384994991
5XY3_1_1-4_1_223_U.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
1T0K_1_D-C_C_14_U.amt,6,0,2,0.75,1.0,0.8333333134651184,0.8571428571428571,0.8660254037844386
8CVM_1_a_A_1784_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
8CVM_1_a_A_2998_G.amt,8,0,1,0.8888888888888888,1.0,0.9375,0.9411764705882353,0.9428090415820634
6YAL_1_1_1_46_G.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
7OYB_1_51-81_A_3681_C.amt,8,8,9,0.47058823529411764,0.5,0.46875,0.48484848484848486,0.48507125007266594
6AZ3_1_8_8_27_A.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7PNV_1_A_A_97_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7R81_1_A1-C1_A_3024_G.amt,8,0,3,0.7272727272727273,1.0,0.8125,0.8421052631578948,0.8528028654224418
5TBW_1_1-4_1_3233_C.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7CPU_1_S2_A_1725_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
4KZY_1_i_i_383_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
4V88_1_A6_A_633_U.amt,6,4,8,0.42857142857142855,0.6,0.4000000059604645,0.5,0.50709255283711
4EYA_1_g-h_g_8_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7QIZ_1_S2_A_638_G.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
5TBW_1_1-4_1_1280_C.amt,7,1,1,0.875,0.875,0.875,0.875,0.875
7PWO_1_2_2_738_G.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
5XXU_1_2_2_103_A.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
7PZY_1_1-4_1_1920_U.amt,8,2,5,0.6153846153846154,0.8,0.6499999761581421,0.6956521739130435,0.7016464154456233
5TBW_1_1-4_1_2402_A.amt,4,4,5,0.4444444444444444,0.5,0.4375,0.47058823529411764,0.4714045207910317
5XYI_1_2_2_899_C.amt,6,4,3,0.6666666666666666,0.6,0.6499999761581421,0.631578947368421,0.6324555320336759
5J7L_1_DA_A_627_A.amt,8,4,4,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
6DN2_1_Y-X_Y_83_C.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7OYC_1_22_A_963_A.amt,8,2,4,0.6666666666666666,0.8,0.699999988079071,0.7272727272727272,0.7302967433402214
3J7P_1_S2_A_1790_A.amt,8,0,5,0.6153846153846154,1.0,0.6875,0.761904761904762,0.7844645405527362
7KGB_1_a_a_599_A.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
6ERI_1_AA_A_1673_A.amt,10,4,2,0.8333333333333334,0.7142857142857143,0.7857142686843872,0.7692307692307692,0.7715167498104596
4KZY_1_i_i_1374_A.amt,2,4,1,0.6666666666666666,0.3333333333333333,0.5833333134651184,0.4444444444444444,0.4714045207910317
7ZHG_1_2_A_1338_U.amt,4,4,4,0.5,0.5,0.5,0.5,0.5
7ZTA_1_ATR1_A_44_G.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7P6Z_1_5_5_129_U.amt,6,8,4,0.6,0.42857142857142855,0.5714285969734192,0.5,0.50709255283711
6YDP_1_AA_A_31_U.amt,5,1,3,0.625,0.8333333333333334,0.6666666865348816,0.7142857142857143,0.7216878364870323
8GLP_1_L5-L8_B_2609_G.amt,4,4,1,0.8,0.5,0.6875,0.6153846153846154,0.6324555320336759
7QI4_1_A_A_3152_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
8BUU_1_a_A_796_A.amt,10,0,3,0.7692307692307693,1.0,0.8500000238418579,0.8695652173913044,0.8770580193070292
7QIW_1_2-8_A_2159_G.amt,0,6,2,0.0,0.0,0.3333333432674408,0.0,0.0
6X5M_1_r_r_12_U.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6RM3_1_L50_A_295_G.amt,6,0,5,0.5454545454545454,1.0,0.5833333134651184,0.7058823529411764,0.7385489458759964
7CPU_1_L5-L8_A_1905_G.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
7OYC_1_22_A_1701_G.amt,5,1,3,0.625,0.8333333333333334,0.6666666865348816,0.7142857142857143,0.7216878364870323
8EUG_1_1-2_A_3410_G.amt,10,4,7,0.5882352941176471,0.7142857142857143,0.6071428656578064,0.6451612903225806,0.6482037235521644
7OYB_1_51-81_B_108_C.amt,4,2,1,0.8,0.6666666666666666,0.75,0.7272727272727272,0.7302967433402214
6RXU_1_C1-C2_A_899_A.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
6ERI_1_AA_A_503_C.amt,2,4,3,0.4,0.3333333333333333,0.4166666567325592,0.3636363636363636,0.3651483716701107
6RM3_1_S60_A_313_G.amt,6,2,2,0.75,0.75,0.75,0.75,0.75
5XWY_1_B_B_13_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8CRX_1_A_A_1002_U.amt,0,4,0,0.0,0.0,0.5,0.0,0.0
7CPU_1_S2_A_438_G.amt,14,4,6,0.7,0.7777777777777778,0.7222222089767456,0.7368421052631577,0.7378647873726218
7RQB_1_1A_A_2288_A.amt,6,0,3,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7QI4_1_AA_A_1567_A.amt,8,0,4,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
8A57_1_B_A_12_U.amt,4,6,3,0.5714285714285714,0.4,0.550000011920929,0.47058823529411764,0.47809144373375745
7KGB_1_a_a_625_C.amt,4,0,0,1.0,1.0,1.0,1.0,1.0
4WF9_1_X_X_1001_A.amt,6,2,1,0.8571428571428571,0.75,0.8125,0.7999999999999999,0.8017837257372731
5XXU_1_2_2_1019_C.amt,12,4,4,0.75,0.75,0.75,0.75,0.75
7RQB_1_1A_A_2878_U.amt,0,2,0,0.0,0.0,0.5,0.0,0.0
7PZY_1_3_3_82_G.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
6ZU5_1_L50_A_631_C.amt,4,2,0,1.0,0.6666666666666666,0.8333333134651184,0.8,0.816496580927726
7P6Z_1_5_5_109_G.amt,9,1,2,0.8181818181818182,0.9,0.8500000238418579,0.8571428571428572,0.8581163303210332
3F2X_1_X_X_49_A.amt,7,1,1,0.875,0.875,0.875,0.875,0.875
4YYE_1_C_C_39_U.amt,2,0,2,0.5,1.0,0.5,0.6666666666666666,0.7071067811865476
7PZY_1_1-4_1_2637_U.amt,8,2,3,0.7272727272727273,0.8,0.75,0.761904761904762,0.7627700713964739
5ZWM_1_B_B_113_G.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
5VYC_1_i2_A_1548_G.amt,9,5,5,0.6428571428571429,0.6428571428571429,0.6428571343421936,0.6428571428571429,0.6428571428571429
2ZKO_1_C-D_C_14_C.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6XU8_1_A5-A8_B_3765_A.amt,2,0,1,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7XHT_1_B_A_90_U.amt,2,2,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
6XU8_1_B2_A_89_C.amt,4,6,3,0.5714285714285714,0.4,0.550000011920929,0.47058823529411764,0.47809144373375745
8BUU_1_A_A_191_G.amt,15,7,7,0.6818181818181818,0.6818181818181818,0.6818181872367859,0.6818181818181818,0.6818181818181818
7RQB_1_1A_A_1207_C.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
7NHN_1_a_a_717_U.amt,2,0,0,1.0,1.0,1.0,1.0,1.0
6FYY_1_2_2_139_C.amt,2,2,2,0.5,0.5,0.5,0.5,0.5
6ZU5_1_S60_A_178_G.amt,4,4,4,0.5,0.5,0.5,0.5,0.5
7SFR_1_A_A_2888_C.amt,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666865348816,0.6666666666666666,0.6666666666666666
6RM3_1_S60_A_744_A.amt,4,0,1,0.8,1.0,0.875,0.888888888888889,0.8944271909999159
7RQB_1_1B_A_18_G.amt,3,3,0,1.0,0.5,0.75,0.6666666666666666,0.7071067811865476
7CPU_1_L5-L8_A_1439_G.amt,6,4,4,0.6,0.6,0.6000000238418579,0.6,0.6
7KGB_1_B_B_34_U.amt,2,8,2,0.5,0.2,0.5,0.28571428571428575,0.31622776601683794
5J7L_1_DA_A_2703_C.amt,0,2,1,0.0,0.0,0.25,0.0,0.0
6YDP_1_BA_A_512_A.amt,4,0,2,0.6666666666666666,1.0,0.75,0.8,0.816496580927726
